final	15:47:45	{"mode":"extract","archive":"book-tiff.cbz","entries":100,"bytes":1153495200,"rep_ms":[210.17,94.57,94.14],"sha256":"1744a14943514316af3db63b53d73a12a141984ac90de1ef4f1a267954077c01"}
final	15:47:46	{"mode":"extract","archive":"book-tiff.7z","entries":100,"bytes":1153495200,"rep_ms":[520.95,420.71,419.00],"sha256":"1744a14943514316af3db63b53d73a12a141984ac90de1ef4f1a267954077c01"}
final	15:47:48	{"mode":"extract","archive":"book-tiff-rar4.cbr","entries":100,"bytes":1153495200,"rep_ms":[463.42,350.66,344.28],"sha256":"1744a14943514316af3db63b53d73a12a141984ac90de1ef4f1a267954077c01"}
final	15:47:49	{"mode":"extract","archive":"book-tiff-rar5.cbr","entries":100,"bytes":1153495200,"rep_ms":[471.62,357.29,352.07],"sha256":"1744a14943514316af3db63b53d73a12a141984ac90de1ef4f1a267954077c01"}
final	15:47:49	{"mode":"random","archive":"book-stored.cbz","entries":200,"bytes":483645651,"rep_ms":[56.77,9.82,9.77],"sha256":"5fd9a49e7d15fc1da533ef84dd9b2d1291103fa96411f2fe234ba187c681e658"}
final	15:47:49	{"mode":"swift-extract","archive":"book-stored.cbz","entries":200,"bytes":1209043650,"rep_ms":[163.59,25.92,25.61],"sha256":"733008d3fb445424a3fff55b14d5f843f3fc441a776fd86e241f7b8c5e149843"}
final	15:47:50	{"mode":"swift-extract","archive":"book-png.cbz","entries":100,"bytes":142356850,"rep_ms":[56.78,48.66,48.35,48.93,48.54],"sha256":"75f9bfd362df5a563d478f2daa482d81679c8d193a9261d2b8e9c78fe9393bae"}
baseline	15:47:50	{"mode":"open","archive":"sjis2000.zip","entries":2000,"bytes":237645751,"rep_ms":[15.40,14.19,13.97,14.01,13.82,14.14,13.79]}
baseline	15:47:50	{"mode":"open","archive":"ascii2000.zip","entries":2000,"bytes":237645751,"rep_ms":[12.53,11.16,11.01,11.06,10.77,10.89,10.85]}
baseline	15:47:50	{"mode":"data-open","archive":"sjis2000.zip","entries":2000,"bytes":237645751,"rep_ms":[11.28,10.18,9.94,9.92,9.74,9.76,9.77]}
baseline	15:47:50	{"mode":"extract","archive":"book-stored.cbz","entries":200,"bytes":1209043650,"rep_ms":[183.02,67.22,67.88],"sha256":"733008d3fb445424a3fff55b14d5f843f3fc441a776fd86e241f7b8c5e149843"}
baseline	15:47:53	{"mode":"extract","archive":"book-deflate.cbz","entries":200,"bytes":1209043650,"rep_ms":[851.18,736.23,735.05],"sha256":"733008d3fb445424a3fff55b14d5f843f3fc441a776fd86e241f7b8c5e149843"}
baseline	15:47:53	{"mode":"extract","archive":"book-png.cbz","entries":100,"bytes":142356850,"rep_ms":[60.73,53.38,53.19,53.83,54.03],"sha256":"75f9bfd362df5a563d478f2daa482d81679c8d193a9261d2b8e9c78fe9393bae"}
baseline	15:47:53	{"mode":"extract","archive":"book-rar4.cbr","entries":200,"bytes":1209043650,"rep_ms":[215.34,100.07,101.26],"sha256":"733008d3fb445424a3fff55b14d5f843f3fc441a776fd86e241f7b8c5e149843"}
baseline	15:47:54	{"mode":"extract","archive":"book-rar5.cbr","entries":200,"bytes":1209043650,"rep_ms":[240.31,117.19,121.49],"sha256":"733008d3fb445424a3fff55b14d5f843f3fc441a776fd86e241f7b8c5e149843"}
baseline	15:48:23	{"mode":"extract","archive":"book-solid.7z","entries":200,"bytes":1209043650,"rep_ms":[9892.82,9725.36,9631.37],"sha256":"733008d3fb445424a3fff55b14d5f843f3fc441a776fd86e241f7b8c5e149843"}
baseline	15:48:24	{"mode":"extract","archive":"book-tiff.cbz","entries":100,"bytes":1153495200,"rep_ms":[252.88,144.73,145.48],"sha256":"1744a14943514316af3db63b53d73a12a141984ac90de1ef4f1a267954077c01"}
baseline	15:48:25	{"mode":"extract","archive":"book-tiff.7z","entries":100,"bytes":1153495200,"rep_ms":[644.24,527.71,530.20],"sha256":"1744a14943514316af3db63b53d73a12a141984ac90de1ef4f1a267954077c01"}
baseline	15:48:27	{"mode":"extract","archive":"book-tiff-rar4.cbr","entries":100,"bytes":1153495200,"rep_ms":[490.73,379.43,381.29],"sha256":"1744a14943514316af3db63b53d73a12a141984ac90de1ef4f1a267954077c01"}
baseline	15:48:28	{"mode":"extract","archive":"book-tiff-rar5.cbr","entries":100,"bytes":1153495200,"rep_ms":[499.44,391.98,391.25],"sha256":"1744a14943514316af3db63b53d73a12a141984ac90de1ef4f1a267954077c01"}
baseline	15:48:28	{"mode":"random","archive":"book-stored.cbz","entries":200,"bytes":483645651,"rep_ms":[72.43,27.56,26.63],"sha256":"5fd9a49e7d15fc1da533ef84dd9b2d1291103fa96411f2fe234ba187c681e658"}
baseline	15:48:29	{"mode":"swift-extract","archive":"book-stored.cbz","entries":200,"bytes":1209043650,"rep_ms":[189.70,74.44,73.87],"sha256":"733008d3fb445424a3fff55b14d5f843f3fc441a776fd86e241f7b8c5e149843"}
baseline	15:48:29	{"mode":"swift-extract","archive":"book-png.cbz","entries":100,"bytes":142356850,"rep_ms":[61.20,53.88,54.27,54.22,53.94],"sha256":"75f9bfd362df5a563d478f2daa482d81679c8d193a9261d2b8e9c78fe9393bae"}
final	15:48:29	{"mode":"open","archive":"sjis2000.zip","entries":2000,"bytes":237645751,"rep_ms":[15.44,14.18,14.04,13.93,13.97,13.97,13.99]}
final	15:48:29	{"mode":"open","archive":"ascii2000.zip","entries":2000,"bytes":237645751,"rep_ms":[14.07,11.77,11.58,11.51,11.71,11.76,11.45]}
final	15:48:29	{"mode":"data-open","archive":"sjis2000.zip","entries":2000,"bytes":237645751,"rep_ms":[11.40,10.44,10.27,10.35,10.39,10.55,10.55]}
final	15:48:29	{"mode":"extract","archive":"book-stored.cbz","entries":200,"bytes":1209043650,"rep_ms":[142.27,25.49,25.39],"sha256":"733008d3fb445424a3fff55b14d5f843f3fc441a776fd86e241f7b8c5e149843"}
final	15:48:32	{"mode":"extract","archive":"book-deflate.cbz","entries":200,"bytes":1209043650,"rep_ms":[811.45,678.33,688.80],"sha256":"733008d3fb445424a3fff55b14d5f843f3fc441a776fd86e241f7b8c5e149843"}
final	15:48:32	{"mode":"extract","archive":"book-png.cbz","entries":100,"bytes":142356850,"rep_ms":[59.41,50.63,50.11,49.54,49.26],"sha256":"75f9bfd362df5a563d478f2daa482d81679c8d193a9261d2b8e9c78fe9393bae"}
final	15:48:32	{"mode":"extract","archive":"book-rar4.cbr","entries":200,"bytes":1209043650,"rep_ms":[156.02,34.47,34.62],"sha256":"733008d3fb445424a3fff55b14d5f843f3fc441a776fd86e241f7b8c5e149843"}
final	15:48:32	{"mode":"extract","archive":"book-rar5.cbr","entries":200,"bytes":1209043650,"rep_ms":[163.53,37.64,38.75],"sha256":"733008d3fb445424a3fff55b14d5f843f3fc441a776fd86e241f7b8c5e149843"}
final	15:48:55	{"mode":"extract","archive":"book-solid.7z","entries":200,"bytes":1209043650,"rep_ms":[7455.37,7532.18,7425.17],"sha256":"733008d3fb445424a3fff55b14d5f843f3fc441a776fd86e241f7b8c5e149843"}
final	15:48:55	{"mode":"extract","archive":"book-tiff.cbz","entries":100,"bytes":1153495200,"rep_ms":[206.79,95.03,95.85],"sha256":"1744a14943514316af3db63b53d73a12a141984ac90de1ef4f1a267954077c01"}
final	15:48:57	{"mode":"extract","archive":"book-tiff.7z","entries":100,"bytes":1153495200,"rep_ms":[533.40,429.08,424.55],"sha256":"1744a14943514316af3db63b53d73a12a141984ac90de1ef4f1a267954077c01"}
final	15:48:58	{"mode":"extract","archive":"book-tiff-rar4.cbr","entries":100,"bytes":1153495200,"rep_ms":[477.06,358.22,351.96],"sha256":"1744a14943514316af3db63b53d73a12a141984ac90de1ef4f1a267954077c01"}
final	15:48:59	{"mode":"extract","archive":"book-tiff-rar5.cbr","entries":100,"bytes":1153495200,"rep_ms":[466.23,350.27,348.41],"sha256":"1744a14943514316af3db63b53d73a12a141984ac90de1ef4f1a267954077c01"}
final	15:48:59	{"mode":"random","archive":"book-stored.cbz","entries":200,"bytes":483645651,"rep_ms":[56.68,9.92,9.86],"sha256":"5fd9a49e7d15fc1da533ef84dd9b2d1291103fa96411f2fe234ba187c681e658"}
final	15:48:59	{"mode":"swift-extract","archive":"book-stored.cbz","entries":200,"bytes":1209043650,"rep_ms":[142.03,25.73,25.70],"sha256":"733008d3fb445424a3fff55b14d5f843f3fc441a776fd86e241f7b8c5e149843"}
final	15:49:00	{"mode":"swift-extract","archive":"book-png.cbz","entries":100,"bytes":142356850,"rep_ms":[56.02,48.21,48.18,48.03,48.06],"sha256":"75f9bfd362df5a563d478f2daa482d81679c8d193a9261d2b8e9c78fe9393bae"}
baseline	16:08:30	{"mode":"extract","archive":"book-enc.7z","entries":20,"bytes":120920475,"rep_ms":[681.92,653.81,632.72],"sha256":"80525638dca8cff155d6fa4c9e86620f8890cb100a2412534d2134d234f56c5d"}
baseline	16:08:31	{"mode":"random","archive":"book-enc.7z","entries":20,"bytes":60472434,"rep_ms":[329.96,330.10,329.67],"sha256":"cfd3edd45eb8822a0b48a2f184e44ed67381a75af2c6ccc7bee4b93d775ac125"}
baseline	16:08:32	{"mode":"open","archive":"sjis2000.zip","entries":2000,"bytes":305544537,"rep_ms":[15.66,13.89,13.97,14.70,14.50,14.43,14.35,14.62,14.66]}
final	16:08:32	{"mode":"extract","archive":"book-enc.7z","entries":20,"bytes":120920475,"rep_ms":[39.46,21.46,21.86],"sha256":"80525638dca8cff155d6fa4c9e86620f8890cb100a2412534d2134d234f56c5d"}
final	16:08:32	{"mode":"random","archive":"book-enc.7z","entries":20,"bytes":60472434,"rep_ms":[20.22,10.36,9.72],"sha256":"cfd3edd45eb8822a0b48a2f184e44ed67381a75af2c6ccc7bee4b93d775ac125"}
final	16:08:32	{"mode":"open","archive":"sjis2000.zip","entries":2000,"bytes":305544537,"rep_ms":[15.44,14.77,15.01,14.96,14.18,14.47,14.68,14.53,13.86]}
baseline	16:08:34	{"mode":"extract","archive":"book-enc.7z","entries":20,"bytes":120920475,"rep_ms":[672.53,654.19,640.53],"sha256":"80525638dca8cff155d6fa4c9e86620f8890cb100a2412534d2134d234f56c5d"}
baseline	16:08:35	{"mode":"random","archive":"book-enc.7z","entries":20,"bytes":60472434,"rep_ms":[329.81,326.80,320.47],"sha256":"cfd3edd45eb8822a0b48a2f184e44ed67381a75af2c6ccc7bee4b93d775ac125"}
baseline	16:08:35	{"mode":"open","archive":"sjis2000.zip","entries":2000,"bytes":305544537,"rep_ms":[14.45,13.04,12.94,12.84,12.80,12.79,12.83,12.82,12.84]}
final	16:08:35	{"mode":"extract","archive":"book-enc.7z","entries":20,"bytes":120920475,"rep_ms":[36.14,20.82,20.67],"sha256":"80525638dca8cff155d6fa4c9e86620f8890cb100a2412534d2134d234f56c5d"}
final	16:08:35	{"mode":"random","archive":"book-enc.7z","entries":20,"bytes":60472434,"rep_ms":[19.21,9.41,9.41],"sha256":"cfd3edd45eb8822a0b48a2f184e44ed67381a75af2c6ccc7bee4b93d775ac125"}
final	16:08:35	{"mode":"open","archive":"sjis2000.zip","entries":2000,"bytes":305544537,"rep_ms":[14.54,13.46,13.29,13.15,13.43,13.43,13.25,13.29,13.11]}
